Time (ms)	Ch1 V	Ch2 V	Ch1 A	Ch2 A
2.980	16.171	35.577	0.020	0.012
2.985	16.195	35.632	0.020	0.004
2.989	16.220	35.668	0.020	0.004
2.994	16.238	35.717	0.020	0.004
2.998	16.250	35.753	0.012	0.012
3.003	16.281	35.796	0.004	0.004
3.008	16.299	35.845	0.012	0.004
3.012	16.317	35.887	0.020	0.004
3.017	16.335	35.930	0.012	0.004
3.021	16.354	35.973	0.012	0.004
3.026	16.378	36.021	0.020	-0.004
3.030	16.402	36.076	0.020	0.012
3.035	16.427	36.113	0.012	0.004
3.039	16.433	36.161	0.020	0.004
3.044	16.451	36.204	0.020	0.020
3.048	16.482	36.253	0.029	0.012
3.053	16.500	36.283	0.020	-0.004
3.058	16.524	36.344	0.012	0.004
3.062	16.548	36.387	0.020	0.004
3.067	16.548	36.423	0.020	0.004
3.071	16.579	36.478	0.029	0.012
3.076	16.603	36.527	0.029	-0.004
3.080	16.609	36.563	0.020	0.004
3.085	16.640	36.612	0.012	0.020
3.089	16.664	36.648	0.020	0.020
3.094	16.682	36.691	0.029	0.004
3.099	16.701	36.740	0.020	0.004
3.103	16.719	36.782	0.012	0.004
3.108	16.737	36.819	0.029	-0.004
3.112	16.755	36.861	0.037	0.012
3.117	16.774	36.898	0.029	0.012
3.121	16.792	36.947	0.020	0.004
3.126	16.816	36.989	0.029	0.012
3.130	16.835	37.032	0.020	0.012
3.135	16.847	37.081	0.020	0.004
3.139	16.871	37.111	0.037	0.004
3.144	16.896	37.166	0.037	0.012
3.149	16.914	37.202	0.029	0.012
3.153	16.932	37.239	0.037	0.004
3.158	16.944	37.282	0.037	0.004
3.162	16.969	37.324	0.029	0.004
3.167	16.993	37.373	0.037	0.012
3.171	17.005	37.415	0.037	0.012
3.176	17.023	37.446	0.029	0.004
3.180	17.042	37.495	0.029	0.004
3.185	17.066	37.537	0.037	0.004
3.190	17.078	37.580	0.037	0.012
3.194	17.103	37.622	0.029	0.012
3.199	17.121	37.659	0.020	0.020
3.203	17.133	37.702	0.029	0.012
3.208	17.151	37.750	0.029	-0.004
3.212	17.169	37.787	0.037	0.004
3.217	17.200	37.829	0.037	-0.004
3.221	17.218	37.860	0.037	0.004
3.226	17.224	37.903	0.037	0.004
3.230	17.249	37.939	0.029	0.004
3.235	17.255	37.982	0.037	0.012
3.240	17.285	38.024	0.045	0.004
3.244	17.297	38.055	0.029	0.004
3.249	17.322	38.091	0.029	0.020
3.253	17.334	38.140	0.029	0.004
3.258	17.364	38.177	0.037	0.012
3.262	17.370	38.219	0.037	0.004
3.267	17.383	38.262	0.029	0.012
3.271	17.401	38.292	0.037	0.012
3.276	17.419	38.329	0.029	0.012
3.281	17.437	38.377	0.045	0.004
3.285	17.456	38.414	0.029	0.012
3.290	17.480	38.463	0.037	0.012
3.294	17.498	38.487	0.029	0.004
3.299	17.517	38.536	0.045	0.020
3.303	17.541	38.572	0.045	0.004
3.308	17.541	38.609	0.045	0.004
3.312	17.559	38.645	0.037	0.004
3.317	17.583	38.688	0.045	0.012
3.321	17.596	38.718	0.045	0.020
3.326	17.602	38.737	0.045	0.004
3.331	17.626	38.773	0.037	0.004
3.335	17.638	38.810	0.037	0.012
3.340	17.644	38.828	0.045	0.012
3.344	17.657	38.858	0.045	0.004
3.349	17.675	38.889	0.045	0.004
3.353	17.699	38.907	0.045	0.004
3.358	17.705	38.956	0.029	0.020
3.362	17.717	38.980	0.045	0.012
3.367	17.742	39.023	0.037	0.012
3.372	17.766	39.059	0.045	0.004
3.376	17.778	39.102	0.037	0.004
3.381	17.797	39.163	0.045	0.004
3.385	17.803	39.181	0.045	0.012
3.390	17.827	39.218	0.045	0.004
3.394	17.851	39.272	0.037	0.012
3.399	17.870	39.297	0.045	-0.004
3.403	17.888	39.333	0.037	0.012
3.408	17.900	39.376	0.037	0.012
3.412	17.900	39.406	0.045	-0.004
3.417	17.918	39.431	0.045	0.004
3.422	17.943	39.461	0.045	0.004
3.426	17.949	39.492	0.045	0.012
3.431	17.961	39.510	0.045	0.012
3.435	17.979	39.552	0.045	0.004
3.440	17.979	39.577	0.045	0.012
3.444	17.997	39.601	0.037	0.004
3.449	18.016	39.632	0.045	-0.004
3.453	18.028	39.668	0.053	0.012
3.458	18.046	39.699	0.045	0.004
3.463	18.064	39.729	0.061	0.004
3.467	18.077	39.778	0.045	0.004
3.472	18.089	39.796	0.045	0.004
3.476	18.113	39.845	0.045	-0.004
3.481	18.119	39.875	0.045	0.012
3.485	18.138	39.918	0.045	0.004
3.490	18.150	39.936	0.053	0.004
3.494	18.168	39.979	0.045	0.004
3.499	18.180	40.003	0.053	0.004
3.503	18.186	40.027	0.053	-0.004
3.508	18.204	40.058	0.045	0.004
3.513	18.217	40.082	0.045	0.012
3.517	18.223	40.107	0.045	0.004
3.522	18.241	40.131	0.053	0.004
3.526	18.259	40.161	0.053	0.004
3.531	18.271	40.198	0.053	0.004
3.535	18.284	40.228	0.053	0.004
3.540	18.290	40.247	0.045	0.012
3.544	18.308	40.295	0.053	0.012
3.549	18.320	40.314	0.053	0.004
3.554	18.338	40.350	0.037	0.004
3.558	18.357	40.387	0.061	0.004
3.563	18.363	40.423	0.045	0.004
3.567	18.381	40.447	0.045	0.004
3.572	18.393	40.484	0.053	0.004
3.576	18.418	40.521	0.053	0.004
3.581	18.430	40.551	0.045	0.012
3.585	18.436	40.581	0.053	-0.004
3.590	18.448	40.600	0.053	0.012
3.594	18.472	40.636	0.045	0.004
3.599	18.472	40.673	0.053	0.004
3.604	18.491	40.697	0.053	0.004
3.608	18.509	40.709	0.053	-0.004
3.613	18.515	40.734	0.053	0.012
3.617	18.533	40.776	0.053	-0.004
3.622	18.545	40.788	0.061	-0.004
3.626	18.545	40.819	0.053	-0.004
3.631	18.570	40.843	0.061	0.012
3.635	18.576	40.868	0.045	0.004
3.640	18.594	40.898	0.045	0.004
3.645	18.600	40.922	0.045	0.012
3.649	18.606	40.953	0.053	0.004
3.654	18.625	40.971	0.070	0.004
3.658	18.631	41.008	0.061	0.004
3.663	18.649	41.032	0.045	0.012
3.667	18.655	41.062	0.070	0.012
3.672	18.673	41.081	0.053	0.012
3.676	18.679	41.111	0.061	-0.004
3.681	18.698	41.129	0.053	0.004
3.685	18.710	41.160	0.053	-0.004
3.690	18.722	41.184	0.053	0.004
3.695	18.728	41.202	0.053	0.012
3.699	18.734	41.233	0.045	0.004
3.704	18.752	41.257	0.053	0.004
3.708	18.759	41.275	0.070	0.004
3.713	18.771	41.312	0.053	0.012
3.717	18.789	41.330	0.061	0.004
3.722	18.807	41.349	0.061	0.012
3.726	18.819	41.391	0.053	-0.004
3.731	18.826	41.415	0.053	0.012
3.736	18.832	41.446	0.045	0.012
3.740	18.850	41.476	0.061	0.004
3.745	18.862	41.501	0.061	0.012
3.749	18.874	41.537	0.053	0.004
3.754	18.886	41.568	0.061	0.004
3.758	18.905	41.592	0.070	0.004
3.763	18.911	41.616	0.061	0.004
3.767	18.929	41.641	0.070	0.004
3.772	18.935	41.665	0.061	-0.004
3.776	18.953	41.696	0.053	0.004
3.781	18.966	41.726	0.070	0.004
3.786	18.978	41.750	0.061	0.012
3.790	18.984	41.775	0.045	0.012
3.795	18.996	41.805	0.070	0.004
3.799	19.002	41.823	0.061	0.012
3.804	19.020	41.848	0.078	-0.004
3.808	19.039	41.860	0.061	0.004
3.813	19.039	41.890	0.061	0.020
3.817	19.057	41.921	0.061	0.020
3.822	19.069	41.933	0.070	-0.004
3.827	19.069	41.957	0.061	0.012
3.831	19.081	41.982	0.061	0.004
3.836	19.093	42.006	0.061	0.004
3.840	19.099	42.030	0.053	0.012
3.845	19.106	42.049	0.070	0.004
3.849	19.124	42.079	0.061	0.004
3.854	19.130	42.097	0.061	0.004
3.858	19.142	42.122	0.061	0.004
3.863	19.154	42.146	0.070	-0.004
3.867	19.173	42.177	0.061	0.012
3.872	19.179	42.189	0.061	0.004
3.877	19.185	42.207	0.061	0.004
3.881	19.197	42.244	0.070	-0.004
3.886	19.209	42.256	0.078	-0.004
3.890	19.221	42.274	0.061	0.004
3.895	19.221	42.298	0.070	0.004
3.899	19.233	42.310	0.070	-0.004
3.904	19.252	42.335	0.053	0.012
3.908	19.246	42.347	0.070	0.012
3.913	19.252	42.365	0.070	0.004
3.918	19.270	42.384	0.070	0.004
3.922	19.276	42.408	0.061	-0.004
3.927	19.282	42.426	0.061	0.004
3.931	19.282	42.444	0.070	0.004
3.936	19.306	42.457	0.061	0.004
3.940	19.300	42.481	0.061	0.012
3.945	19.319	42.505	0.070	0.004
3.949	19.325	42.530	0.061	0.004
3.954	19.343	42.548	0.078	-0.004
3.958	19.349	42.578	0.053	0.004
3.963	19.355	42.578	0.061	-0.004
3.968	19.367	42.597	0.070	0.004
3.972	19.373	42.633	0.061	0.004
3.977	19.380	42.651	0.061	0.004
3.981	19.392	42.664	0.061	0.004
3.986	19.398	42.676	0.070	0.004
3.990	19.404	42.688	0.070	0.012
3.995	19.416	42.706	0.061	0.004
3.999	19.410	42.718	0.078	0.004
4.004	19.422	42.731	0.070	0.004
4.009	19.428	42.749	0.070	0.004
4.013	19.434	42.755	0.078	-0.004
4.018	19.447	42.779	0.070	0.004
4.022	19.453	42.785	0.070	0.004
4.027	19.459	42.804	0.070	0.012
4.031	19.459	42.816	0.070	0.012
4.036	19.465	42.828	0.070	0.012
4.040	19.477	42.840	0.070	0.004
4.045	19.471	42.852	0.053	-0.012
4.049	19.483	42.871	0.070	0.012
4.054	19.489	42.889	0.070	0.012
4.059	19.495	42.889	0.078	-0.004
4.063	19.495	42.913	0.078	0.020
4.068	19.507	42.919	0.078	0.004
4.072	19.513	42.925	0.061	0.012
4.077	19.507	42.944	0.061	0.004
4.081	19.520	42.944	0.078	0.012
4.086	19.532	42.956	0.070	0.012
4.090	19.532	42.968	0.070	0.012
4.095	19.532	42.980	0.078	0.004
4.100	19.538	42.986	0.078	0.004
4.104	19.550	42.998	0.078	-0.004
4.109	19.550	43.017	0.078	0.004
4.113	19.562	43.035	0.070	0.004
4.118	19.562	43.035	0.070	0.004
4.122	19.568	43.059	0.070	0.004
4.127	19.580	43.059	0.070	0.012
4.131	19.574	43.078	0.078	0.004
4.136	19.580	43.090	0.070	-0.004
4.140	19.593	43.102	0.078	0.004
4.145	19.593	43.114	0.078	0.004
4.150	19.611	43.138	0.061	0.004
4.154	19.617	43.138	0.078	0.012
4.159	19.611	43.145	0.078	0.004
4.163	19.617	43.163	0.070	-0.004
4.168	19.623	43.175	0.070	0.012
4.172	19.623	43.193	0.078	0.012
4.177	19.635	43.199	0.070	0.012
4.181	19.647	43.212	0.078	0.012
4.186	19.654	43.224	0.070	0.004
4.191	19.660	43.248	0.078	0.004
4.195	19.660	43.242	0.078	-0.004
4.200	19.660	43.254	0.086	0.004
4.204	19.672	43.279	0.070	-0.004
4.209	19.666	43.285	0.078	-0.004
4.213	19.678	43.297	0.086	0.012
4.218	19.690	43.309	0.070	0.004
4.222	19.690	43.309	0.070	0.012
4.227	19.690	43.327	0.078	0.012
4.231	19.696	43.333	0.070	0.020
4.236	19.708	43.345	0.078	0.004
4.241	19.708	43.358	0.061	0.004
4.245	19.708	43.364	0.061	0.012
4.250	19.708	43.370	0.078	0.004
4.254	19.720	43.376	0.078	0.012
4.259	19.727	43.382	0.086	0.004
4.263	19.727	43.394	0.086	0.004
4.268	19.733	43.412	0.078	0.012
4.272	19.733	43.419	0.061	0.004
4.277	19.739	43.437	0.078	0.012
4.282	19.751	43.443	0.061	0.004
4.286	19.751	43.461	0.078	0.012
4.291	19.757	43.467	0.070	0.004
4.295	19.769	43.479	0.078	0.012
4.300	19.781	43.498	0.078	0.004
4.304	19.781	43.504	0.078	0.004
4.309	19.781	43.522	0.078	0.012
4.313	19.794	43.534	0.086	0.004
4.318	19.800	43.546	0.070	-0.004
4.322	19.800	43.552	0.078	0.004
4.327	19.800	43.571	0.078	0.004
4.332	19.818	43.583	0.094	0.020
4.336	19.812	43.595	0.086	-0.004
4.341	19.824	43.601	0.086	0.004
4.345	19.818	43.607	0.070	-0.004
4.350	19.830	43.619	0.086	0.004
4.354	19.830	43.638	0.086	0.004
4.359	19.836	43.638	0.078	0.004
4.363	19.842	43.656	0.086	0.012
4.368	19.842	43.662	0.078	0.004
4.373	19.854	43.668	0.086	0.012
4.377	19.854	43.680	0.094	0.004
4.382	19.861	43.686	0.078	-0.004
4.386	19.867	43.699	0.086	0.004
4.391	19.873	43.717	0.086	0.012
4.395	19.879	43.717	0.094	-0.004
4.400	19.873	43.729	0.094	0.004
4.404	19.879	43.741	0.094	0.004
4.409	19.885	43.741	0.086	0.004
4.413	19.891	43.753	0.078	0.004
4.418	19.897	43.778	0.086	0.012
4.423	19.903	43.772	0.078	0.012
4.427	19.909	43.784	0.086	0.004
4.432	19.903	43.790	0.094	0.004
4.436	19.909	43.802	0.078	0.004
4.441	19.915	43.814	0.086	-0.004
4.445	19.915	43.820	0.086	0.004
4.450	19.921	43.833	0.086	0.004
4.454	19.921	43.839	0.094	0.004
4.459	19.934	43.839	0.086	0.004
4.464	19.927	43.857	0.086	0.004
4.468	19.940	43.857	0.086	0.004
4.473	19.940	43.875	0.086	0.004
4.477	19.940	43.869	0.086	0.004
4.482	19.946	43.881	0.078	0.004
4.486	19.952	43.887	0.078	-0.004
4.491	19.952	43.893	0.086	-0.004
4.495	19.958	43.906	0.078	0.004
4.500	19.952	43.900	0.086	0.004
4.504	19.964	43.918	0.078	0.004
4.509	19.976	43.918	0.078	0.004
4.514	19.970	43.918	0.086	0.004
4.518	19.976	43.924	0.086	0.004
4.523	19.970	43.936	0.078	0.004
4.527	19.970	43.942	0.086	0.004
4.532	19.976	43.948	0.078	0.012
4.536	19.982	43.954	0.094	0.004
4.541	19.982	43.948	0.086	-0.004
4.545	19.982	43.948	0.086	0.004
4.550	19.976	43.960	0.086	0.004
4.555	19.982	43.960	0.086	0.012
4.559	19.976	43.960	0.094	0.012
4.564	19.982	43.966	0.086	0.004
4.568	19.982	43.966	0.094	0.004
4.573	19.970	43.954	0.102	-0.004
4.577	19.976	43.960	0.102	0.004
4.582	19.988	43.960	0.094	0.004
4.586	19.988	43.960	0.102	0.012
4.591	19.982	43.966	0.094	0.004
4.595	19.982	43.960	0.094	0.012
4.600	19.994	43.960	0.086	0.004
4.605	19.994	43.960	0.094	-0.004
4.609	19.994	43.960	0.102	0.004
4.614	19.982	43.960	0.086	0.004
4.618	19.982	43.948	0.086	0.004
4.623	19.982	43.948	0.102	0.012
4.627	19.976	43.942	0.094	0.012
4.632	19.976	43.924	0.078	0.004
4.636	19.964	43.918	0.094	0.004
4.641	19.964	43.912	0.094	0.004
4.646	19.958	43.906	0.094	0.012
4.650	19.952	43.893	0.094	0.012
4.655	19.952	43.881	0.102	0.012
4.659	19.946	43.887	0.094	0.012
4.664	19.940	43.869	0.086	0.004
4.668	19.934	43.851	0.102	0.004
4.673	19.940	43.845	0.094	0.012
4.677	19.934	43.833	0.094	0.012
4.682	19.927	43.839	0.094	0.004
4.686	19.927	43.820	0.094	-0.004
4.691	19.915	43.808	0.102	0.004
4.696	19.915	43.796	0.094	0.012
4.700	19.903	43.784	0.094	0.012
4.705	19.903	43.772	0.094	-0.004
4.709	19.897	43.766	0.094	0.012
4.714	19.891	43.753	0.119	0.004
4.718	19.885	43.747	0.102	0.004
4.723	19.873	43.723	0.086	0.004
4.727	19.879	43.705	0.094	0.012
4.732	19.867	43.693	0.094	0.012
4.737	19.854	43.674	0.102	0.004
4.741	19.848	43.650	0.094	0.012
4.746	19.848	43.650	0.111	0.004
4.750	19.830	43.613	0.111	0.004
4.755	19.824	43.595	0.102	0.012
4.759	19.812	43.589	0.094	0.012
4.764	19.812	43.571	0.094	0.004
4.768	19.806	43.552	0.102	0.012
4.773	19.794	43.534	0.102	0.004
4.777	19.775	43.510	0.102	0.012
4.782	19.787	43.504	0.094	0.004
4.787	19.769	43.486	0.102	0.004
4.791	19.769	43.467	0.094	0.004
4.796	19.751	43.455	0.102	0.004
4.800	19.745	43.425	0.102	0.004
4.805	19.745	43.412	0.102	0.004
4.809	19.733	43.394	0.111	0.012
4.814	19.720	43.370	0.111	0.004
4.818	19.708	43.345	0.102	0.004
4.823	19.702	43.327	0.102	0.004
4.828	19.690	43.291	0.102	0.012
4.832	19.690	43.272	0.111	0.004
4.837	19.666	43.248	0.102	0.004
4.841	19.660	43.236	0.102	0.004
4.846	19.647	43.205	0.102	0.012
4.850	19.635	43.181	0.094	0.004
4.855	19.623	43.157	0.102	0.004
4.859	19.611	43.132	0.111	0.012
4.864	19.605	43.120	0.119	0.012
4.868	19.599	43.096	0.111	-0.004
4.873	19.593	43.072	0.111	0.020
4.878	19.574	43.035	0.111	0.012
4.882	19.568	43.023	0.111	0.004
4.887	19.556	42.986	0.111	0.028
4.891	19.538	42.974	0.102	0.004
4.896	19.538	42.944	0.102	0.004
4.900	19.526	42.931	0.119	0.004
4.905	19.513	42.907	0.111	0.012
4.909	19.495	42.877	0.111	0.012
4.914	19.489	42.852	0.102	0.004
4.919	19.483	42.816	0.119	-0.012
4.923	19.459	42.804	0.119	0.004
4.928	19.459	42.785	0.111	0.012
4.932	19.440	42.743	0.102	0.004
4.937	19.428	42.724	0.111	-0.004
4.941	19.422	42.700	0.111	0.012
4.946	19.404	42.664	0.111	0.004
4.950	19.392	42.645	0.111	0.004
4.955	19.380	42.615	0.102	0.012
4.959	19.367	42.572	0.119	0.004
4.964	19.355	42.548	0.111	0.012
4.969	19.337	42.524	0.119	0.012
4.973	19.325	42.493	0.102	0.012
4.978	19.313	42.469	0.119	0.004
4.982	19.306	42.438	0.119	0.012
4.987	19.294	42.414	0.111	0.004
4.991	19.276	42.384	0.119	0.004
4.996	19.258	42.347	0.119	0.012
5.000	19.252	42.323	0.119	0.012
5.005	19.240	42.298	0.119	-0.004
5.010	19.227	42.268	0.111	0.012
5.014	19.209	42.237	0.111	0.012
5.019	19.203	42.207	0.119	0.004
5.023	19.173	42.177	0.111	0.020
5.028	19.179	42.140	0.119	0.012
5.032	19.148	42.122	0.119	0.012
5.037	19.142	42.073	0.111	0.004
5.041	19.118	42.037	0.127	0.012
5.046	19.106	42.006	0.127	0.012
5.050	19.093	41.970	0.119	0.012
5.055	19.087	41.939	0.119	0.004
5.060	19.063	41.909	0.127	0.020
5.064	19.051	41.878	0.111	-0.004
5.069	19.026	41.842	0.119	0.012
5.073	19.020	41.811	0.127	-0.004
5.078	19.002	41.775	0.127	0.012
5.082	18.996	41.744	0.127	0.004
5.087	18.972	41.708	0.127	0.012
5.091	18.959	41.677	0.127	0.004
5.096	18.947	41.647	0.119	0.012
5.101	18.935	41.610	0.119	0.004
5.105	18.911	41.574	0.119	0.004
5.110	18.905	41.543	0.119	0.004
5.114	18.886	41.513	0.127	0.012
5.119	18.862	41.476	0.127	0.004
5.123	18.850	41.434	0.127	0.012
5.128	18.838	41.403	0.127	0.004
5.132	18.819	41.355	0.135	0.004
5.137	18.807	41.318	0.127	0.004
5.141	18.783	41.288	0.127	0.004
5.146	18.765	41.251	0.135	0.020
5.151	18.752	41.208	0.135	0.004
5.155	18.734	41.166	0.135	-0.004
5.160	18.722	41.135	0.127	0.004
5.164	18.704	41.105	0.143	0.012
5.169	18.685	41.075	0.135	-0.004
5.173	18.667	41.020	0.135	0.012
5.178	18.649	40.995	0.135	0.004
5.182	18.643	40.959	0.135	0.004
5.187	18.625	40.916	0.135	0.004
5.192	18.594	40.880	0.135	-0.004
5.196	18.582	40.843	0.135	-0.012
5.201	18.564	40.807	0.127	0.004
5.205	18.552	40.764	0.143	0.020
5.210	18.533	40.721	0.127	-0.004
5.214	18.521	40.685	0.135	-0.004
5.219	18.503	40.642	0.152	0.004
5.223	18.485	40.612	0.143	0.012
5.228	18.460	40.581	0.135	0.012
5.232	18.442	40.533	0.143	0.004
5.237	18.442	40.496	0.143	0.004
5.242	18.412	40.460	0.127	0.004
5.246	18.399	40.411	0.143	0.020
5.251	18.387	40.368	0.143	0.004
5.255	18.357	40.344	0.143	-0.004
5.260	18.345	40.307	0.152	0.004
5.264	18.326	40.265	0.127	0.004
5.269	18.314	40.228	0.152	0.004
5.273	18.290	40.186	0.143	0.004
5.278	18.271	40.143	0.135	-0.004
5.283	18.259	40.113	0.143	0.004
5.287	18.229	40.064	0.143	0.004
5.292	18.217	40.033	0.152	0.012
5.296	18.204	39.991	0.152	0.004
5.301	18.180	39.942	0.135	0.004
5.305	18.168	39.906	0.143	0.004
5.310	18.156	39.869	0.152	0.012
5.314	18.131	39.826	0.152	0.004
5.319	18.101	39.778	0.143	0.004
5.323	18.095	39.741	0.143	-0.004
5.328	18.071	39.699	0.152	-0.004
5.333	18.058	39.656	0.143	0.004
5.337	18.034	39.619	0.152	-0.004
5.342	18.016	39.571	0.135	0.004
5.346	17.997	39.540	0.152	0.012
5.351	17.979	39.504	0.143	-0.004
5.355	17.967	39.455	0.160	-0.012
5.360	17.949	39.412	0.160	0.004
5.364	17.924	39.370	0.152	0.012
5.369	17.900	39.333	0.160	-0.004
5.374	17.888	39.285	0.152	-0.004
5.378	17.870	39.242	0.152	0.004
5.383	17.845	39.205	0.160	0.012
5.387	17.833	39.163	0.160	0.004
5.392	17.809	39.114	0.152	0.004
5.396	17.790	39.059	0.143	0.012
5.401	17.766	39.029	0.152	0.004
5.405	17.754	38.980	0.152	0.004
5.410	17.730	38.950	0.152	0.004
5.414	17.711	38.889	0.152	0.004
5.419	17.687	38.858	0.168	0.004
5.424	17.663	38.810	0.160	-0.004
5.428	17.650	38.755	0.152	0.004
5.433	17.638	38.712	0.168	0.004
5.437	17.614	38.676	0.160	0.004
5.442	17.590	38.627	0.160	-0.004
5.446	17.577	38.584	0.168	0.004
5.451	17.547	38.536	0.160	-0.004
5.455	17.529	38.493	0.168	0.012
5.460	17.517	38.438	0.176	0.012
5.465	17.486	38.396	0.168	0.004
5.469	17.468	38.353	0.176	0.004
5.474	17.468	38.310	0.160	0.012
5.478	17.431	38.274	0.168	-0.004
5.483	17.413	38.219	0.176	0.004
5.487	17.395	38.189	0.176	0.004
5.492	17.376	38.128	0.176	-0.004
5.496	17.352	38.085	0.168	0.004
5.501	17.328	38.036	0.176	-0.004
5.505	17.310	37.994	0.168	0.012
5.510	17.285	37.945	0.168	0.004
5.515	17.261	37.890	0.184	0.012
5.519	17.236	37.842	0.168	-0.004
5.524	17.218	37.799	0.168	0.004
5.528	17.200	37.750	0.184	-0.012
5.533	17.188	37.696	0.168	0.004
5.537	17.157	37.659	0.192	0.004
5.542	17.133	37.610	0.176	0.004
5.546	17.109	37.549	0.184	0.012
5.551	17.090	37.519	0.184	0.012
5.556	17.078	37.464	0.184	0.004
5.560	17.054	37.409	0.192	0.004
5.565	17.036	37.367	0.184	0.004
5.569	17.017	37.324	0.184	0.012
5.574	16.987	37.263	0.184	0.012
5.578	16.975	37.227	0.184	0.012
5.583	16.950	37.184	0.192	0.012
5.587	16.920	37.135	0.176	0.004
5.592	16.914	37.093	0.184	-0.004
5.596	16.889	37.044	0.184	0.004
5.601	16.871	36.995	0.192	0.012
5.606	16.841	36.941	0.201	0.004
5.610	16.829	36.892	0.192	0.004
5.615	16.798	36.843	0.192	-0.012
5.619	16.774	36.801	0.192	0.004
5.624	16.755	36.746	0.201	0.004
5.628	16.737	36.709	0.201	-0.004
5.633	16.725	36.648	0.192	0.012
5.637	16.689	36.600	0.201	0.004
5.642	16.664	36.551	0.192	0.004
5.647	16.646	36.508	0.192	0.012
5.651	16.634	36.460	0.201	0.012
5.656	16.597	36.417	0.209	0.012
5.660	16.585	36.362	0.201	0.004
5.665	16.561	36.320	0.209	0.020
5.669	16.536	36.271	0.217	0.020
5.674	16.518	36.210	0.201	0.004
5.678	16.494	36.167	0.209	-0.004
5.683	16.463	36.119	0.209	0.012
5.687	16.457	36.058	0.217	-0.004
5.692	16.433	36.015	0.201	-0.004
5.697	16.408	35.960	0.209	0.004
5.701	16.390	35.924	0.209	0.004
5.706	16.372	35.869	0.217	0.004
5.710	16.348	35.814	0.209	0.012
5.715	16.323	35.766	0.217	0.004
5.719	16.299	35.717	0.217	0.004
5.724	16.281	35.668	0.217	0.004
5.728	16.256	35.619	0.217	0.020
5.733	16.238	35.565	0.217	0.004
5.738	16.214	35.522	0.217	-0.004
5.742	16.183	35.461	0.225	-0.004
5.747	16.165	35.412	0.233	0.004
5.751	16.147	35.358	0.233	0.012
5.756	16.116	35.309	0.225	0.012
5.760	16.098	35.260	0.225	-0.004
5.765	16.074	35.205	0.233	0.004
5.769	16.049	35.151	0.233	0.020
5.774	16.031	35.102	0.233	0.004
5.778	16.007	35.053	0.233	0.004
5.783	15.982	34.998	0.233	0.004
5.788	15.970	34.950	0.225	0.012
5.792	15.934	34.895	0.233	-0.004
5.797	15.921	34.840	0.242	0.012
5.801	15.891	34.798	0.233	-0.004
5.806	15.873	34.737	0.242	0.004
5.810	15.854	34.676	0.233	-0.004
5.815	15.836	34.633	0.242	0.004
5.819	15.800	34.584	0.250	0.004
5.824	15.794	34.524	0.250	0.004
5.829	15.757	34.469	0.233	0.004
5.833	15.733	34.420	0.250	0.004
5.838	15.708	34.353	0.258	0.004
5.842	15.684	34.304	0.258	0.012
5.847	15.660	34.243	0.266	0.004
5.851	15.635	34.195	0.266	-0.004
5.856	15.611	34.134	0.258	0.004
5.860	15.587	34.079	0.266	-0.004
5.865	15.556	34.018	0.250	0.012
5.869	15.544	33.957	0.266	0.012
5.874	15.507	33.909	0.274	0.004
5.879	15.483	33.842	0.258	0.012
5.883	15.459	33.787	0.258	0.004
5.888	15.440	33.738	0.274	0.004
5.892	15.422	33.677	0.274	0.004
5.897	15.386	33.622	0.258	-0.004
5.901	15.355	33.549	0.266	0.004
5.906	15.331	33.489	0.274	0.004
5.910	15.313	33.440	0.283	0.004
5.915	15.294	33.373	0.274	0.012
5.920	15.264	33.300	0.283	0.004
5.924	15.240	33.239	0.283	-0.004
5.929	15.203	33.184	0.291	0.012
5.933	15.179	33.105	0.274	-0.004
5.938	15.148	33.056	0.291	0.012
5.942	15.130	32.995	0.299	0.012
5.947	15.099	32.922	0.307	0.004
5.951	15.069	32.855	0.291	0.004
5.956	15.045	32.794	0.299	-0.004
5.960	15.014	32.734	0.299	0.004
5.965	14.996	32.673	0.299	0.004
5.970	14.972	32.612	0.307	0.004
5.974	14.941	32.539	0.315	0.012
5.979	14.911	32.484	0.307	0.004
5.983	14.892	32.417	0.315	-0.004
5.988	14.862	32.356	0.315	0.004
5.992	14.832	32.277	0.324	0.004
5.997	14.813	32.216	0.315	0.004
6.001	14.777	32.143	0.324	0.004
6.006	14.746	32.082	0.332	0.012
6.011	14.722	32.003	0.324	0.004
6.015	14.692	31.936	0.332	0.004
6.020	14.667	31.863	0.332	-0.004
6.024	14.637	31.796	0.340	0.012
6.029	14.618	31.723	0.356	0.012
6.033	14.582	31.644	0.348	0.004
6.038	14.552	31.583	0.348	-0.004
6.042	14.533	31.516	0.348	0.012
6.047	14.503	31.437	0.348	0.004
6.051	14.466	31.370	0.356	-0.004
6.056	14.436	31.291	0.348	0.012
6.061	14.405	31.230	0.348	0.020
6.065	14.381	31.157	0.373	0.004
6.070	14.351	31.078	0.373	0.004
6.074	14.326	31.005	0.364	0.012
6.079	14.296	30.925	0.381	-0.004
6.083	14.259	30.858	0.389	0.012
6.088	14.235	30.773	0.381	0.012
6.092	14.198	30.712	0.381	0.004
6.097	14.174	30.621	0.397	-0.004
6.102	14.144	30.560	0.397	0.012
6.106	14.119	30.493	0.414	0.004
6.111	14.089	30.420	0.397	0.012
6.115	14.058	30.353	0.397	0.012
6.120	14.034	30.286	0.422	0.012
6.124	14.004	30.207	0.430	0.004
6.129	13.979	30.134	0.422	-0.004
