Time (ms)	Ch1 V	Ch2 V	Ch1 A	Ch2 A
497.460	-0.000	0.001	-0.033	0.008
497.523	0.006	0.001	-0.016	0.008
497.585	-0.000	0.001	-0.025	0.008
497.648	-0.000	-0.005	-0.033	-0.000
497.710	-0.000	0.001	-0.025	0.008
497.773	-0.000	-0.005	-0.016	0.008
497.835	-0.000	0.001	-0.033	0.008
497.898	-0.007	-0.005	-0.025	0.008
497.961	-0.007	0.007	-0.033	-0.000
498.023	-0.000	0.001	-0.025	0.016
498.086	0.006	0.001	-0.033	0.016
498.148	-0.000	0.001	-0.016	0.008
498.211	-0.000	-0.005	-0.025	0.016
498.273	0.006	0.001	-0.033	-0.000
498.336	-0.007	-0.005	-0.025	0.025
498.398	-0.000	0.001	-0.033	0.008
498.461	-0.000	-0.005	-0.033	0.008
498.523	-0.000	-0.005	-0.025	0.008
498.586	-0.007	0.001	-0.025	0.008
498.649	-0.000	0.001	-0.025	0.016
498.711	-0.000	-0.005	-0.025	0.008
498.774	0.006	-0.011	-0.033	0.016
498.836	0.006	-0.005	-0.041	0.016
498.899	-0.000	0.001	-0.025	0.016
498.961	-0.000	0.007	-0.016	0.016
499.024	-0.000	0.001	-0.016	0.025
499.086	-0.000	0.001	-0.033	0.008
499.149	-0.007	0.001	-0.016	-0.000
499.212	-0.000	0.001	-0.016	0.008
499.274	0.006	0.001	-0.033	0.008
499.337	0.006	-0.005	-0.033	0.016
499.399	-0.007	0.007	-0.025	0.008
499.462	0.006	0.001	-0.025	-0.000
499.524	-0.000	-0.005	-0.033	0.025
499.587	-0.007	-0.005	-0.033	0.008
499.649	-0.000	-0.005	-0.025	0.008
499.712	0.006	0.001	-0.025	0.016
499.774	-0.000	0.001	-0.033	0.008
499.837	-0.007	-0.005	-0.025	0.016
499.900	-0.007	0.007	-0.033	0.016
499.962	-0.000	-0.005	-0.033	0.016
500.025	-0.007	0.001	-0.033	0.016
500.087	-0.007	-0.005	-0.041	0.016
500.150	-0.000	0.001	-0.025	0.008
500.212	0.012	0.001	-0.033	0.008
500.275	-0.000	0.001	-0.033	0.016
500.337	-0.000	0.001	-0.025	0.016
500.400	-0.007	-0.005	-0.025	0.025
500.463	-0.000	0.007	-0.025	0.016
500.525	0.006	0.001	-0.033	0.008
500.588	-0.000	0.007	-0.033	0.008
500.650	-0.007	0.001	-0.025	-0.000
500.713	-0.000	0.001	-0.041	0.008
500.775	-0.000	0.001	-0.041	0.008
500.838	-0.000	-0.005	-0.025	0.016
500.900	-0.007	-0.005	-0.033	0.016
500.963	-0.007	0.001	-0.025	0.016
501.025	-0.000	0.007	-0.033	0.008
501.088	0.006	0.001	-0.025	0.008
501.151	0.006	0.001	-0.033	0.016
501.213	0.006	-0.005	-0.033	0.016
501.276	-0.000	-0.005	-0.033	0.008
501.338	0.006	0.001	-0.041	0.008
501.401	0.006	0.007	-0.025	0.008
501.463	-0.000	0.001	-0.025	0.016
501.526	-0.000	0.001	-0.025	0.016
501.588	0.006	0.001	-0.041	0.016
501.651	0.006	0.007	-0.025	0.008
501.714	-0.007	0.007	-0.033	-0.000
501.776	0.006	0.001	-0.025	0.016
501.839	0.006	0.001	-0.025	0.008
501.901	0.006	-0.005	-0.033	0.016
501.964	-0.000	0.007	-0.025	0.008
502.026	-0.000	0.001	-0.025	0.008
502.089	0.006	-0.005	-0.033	-0.000
502.151	0.006	0.007	-0.033	0.008
502.214	-0.007	-0.005	-0.033	0.016
502.276	-0.000	-0.005	-0.025	0.008
502.339	0.006	0.001	-0.025	0.016
502.402	0.006	-0.005	-0.025	0.016
502.464	-0.000	-0.005	-0.033	0.016
502.527	-0.000	0.001	-0.025	0.016
502.589	-0.000	-0.005	-0.025	0.016
502.652	-0.007	-0.005	-0.033	0.016
502.714	-0.000	-0.005	-0.016	0.008
502.777	0.006	0.007	-0.033	0.016
502.839	-0.007	0.001	-0.033	0.008
502.902	0.006	0.001	-0.025	0.008
502.965	-0.000	-0.005	-0.041	-0.000
503.027	0.012	-0.011	-0.025	0.008
503.090	0.006	-0.005	-0.025	0.016
503.152	-0.000	-0.005	-0.025	0.016
503.215	0.006	0.013	-0.016	0.008
503.277	-0.000	-0.005	-0.025	0.008
503.340	-0.007	-0.005	-0.025	0.016
503.402	0.006	0.007	-0.016	0.008
503.465	-0.007	0.001	-0.025	0.025
503.527	-0.000	0.001	-0.025	0.016
503.590	0.006	0.001	-0.033	0.016
503.653	-0.000	-0.005	-0.033	0.008
503.715	-0.000	-0.005	-0.033	0.008
503.778	0.006	0.001	-0.016	0.016
503.840	-0.007	0.001	-0.033	0.016
503.903	-0.000	0.007	-0.033	0.008
503.965	0.006	0.007	-0.025	0.008
504.028	0.006	0.007	-0.025	0.016
504.090	-0.000	-0.011	-0.016	0.016
504.153	-0.000	0.001	-0.016	0.025
504.216	-0.000	-0.005	-0.033	0.016
504.278	-0.007	-0.005	-0.025	0.016
504.341	-0.000	0.001	-0.033	0.025
504.403	-0.000	-0.005	-0.033	0.008
504.466	-0.000	-0.005	-0.016	0.008
504.528	0.006	-0.005	-0.025	0.008
504.591	-0.000	0.001	-0.041	0.008
504.653	-0.007	-0.005	-0.025	0.016
504.716	-0.007	0.001	-0.033	0.016
504.778	0.006	0.007	-0.033	0.025
504.841	-0.007	0.001	-0.025	0.016
504.904	-0.000	-0.011	-0.025	0.016
504.966	-0.000	0.001	-0.025	0.016
505.029	0.006	0.001	-0.033	0.016
505.091	0.006	0.007	-0.025	0.008
505.154	0.006	-0.005	-0.033	0.016
505.216	-0.000	0.001	-0.033	0.008
505.279	-0.007	-0.005	-0.033	0.016
505.341	-0.000	-0.005	-0.025	0.016
505.404	-0.000	-0.005	-0.016	0.008
505.467	-0.007	0.007	-0.033	0.008
505.529	0.006	0.001	-0.025	0.016
505.592	0.006	-0.005	-0.016	0.008
505.654	0.006	0.001	-0.041	0.016
505.717	-0.000	0.001	-0.033	0.016
505.779	-0.000	0.001	-0.016	0.008
505.842	0.006	-0.011	-0.033	-0.000
505.904	0.006	0.001	-0.016	-0.000
505.967	-0.000	0.007	-0.025	0.016
506.029	0.006	-0.005	-0.025	0.008
506.092	-0.007	0.001	-0.033	-0.000
506.155	-0.007	0.013	-0.025	0.033
506.217	0.006	0.001	-0.041	0.008
506.280	0.006	-0.005	-0.016	-0.000
506.342	0.006	0.001	-0.016	0.016
506.405	-0.000	0.001	-0.033	0.016
506.467	-0.000	0.007	-0.025	0.008
506.530	-0.000	-0.005	-0.016	0.008
506.592	0.006	0.001	-0.025	0.008
506.655	-0.007	0.001	-0.025	0.016
506.718	-0.000	-0.005	-0.025	0.016
506.780	-0.000	-0.005	-0.025	0.016
506.843	-0.000	0.001	-0.033	0.016
506.905	-0.007	0.001	-0.025	-0.000
506.968	-0.000	0.001	-0.025	0.016
507.030	-0.000	-0.005	-0.025	0.016
507.093	-0.000	0.007	-0.033	0.016
507.155	-0.000	-0.005	-0.025	0.016
507.218	-0.000	-0.005	-0.033	0.008
507.280	-0.000	0.001	-0.033	0.016
507.343	-0.007	-0.005	-0.033	0.016
507.406	-0.000	0.001	-0.033	0.008
507.468	-0.000	0.007	-0.025	0.008
507.531	0.006	-0.011	-0.025	0.008
507.593	0.006	-0.005	-0.016	0.008
507.656	-0.007	-0.005	-0.041	0.008
507.718	-0.007	0.001	-0.016	0.016
507.781	-0.000	0.001	-0.041	0.016
507.843	0.006	0.001	-0.025	0.008
507.906	-0.000	0.001	-0.016	0.016
507.969	-0.000	-0.005	-0.016	0.016
508.031	-0.000	-0.005	-0.025	0.016
508.094	0.006	0.001	-0.025	0.025
508.156	-0.000	0.001	-0.033	0.016
508.219	0.006	0.007	-0.025	0.008
508.281	-0.000	-0.005	-0.041	0.008
508.344	0.006	0.007	-0.025	0.008
508.406	0.006	0.001	-0.049	0.016
508.469	0.006	0.001	-0.025	0.025
508.531	0.006	-0.005	-0.033	0.008
508.594	-0.000	0.001	-0.025	0.008
508.657	0.006	0.001	-0.033	0.008
508.719	-0.000	-0.011	-0.016	-0.000
508.782	0.006	-0.005	-0.025	0.016
508.844	0.006	0.001	-0.033	0.016
508.907	-0.000	0.001	-0.025	0.016
508.969	-0.007	-0.005	-0.033	0.008
509.032	-0.000	-0.005	-0.025	0.016
509.094	0.012	0.007	-0.025	0.008
509.157	-0.007	0.001	-0.025	0.008
509.220	0.006	-0.005	-0.041	0.008
509.282	-0.000	0.001	-0.025	0.016
509.345	0.006	0.001	-0.016	0.016
509.407	0.006	-0.005	-0.016	0.008
509.470	0.006	-0.005	-0.033	0.008
509.532	-0.000	0.001	-0.025	0.008
509.595	0.006	0.001	-0.033	0.008
509.657	-0.007	0.001	-0.033	0.008
509.720	-0.007	0.001	-0.025	0.008
509.782	0.006	-0.005	-0.025	-0.000
509.845	-0.000	-0.005	-0.025	0.008
509.908	-0.000	0.007	-0.033	0.008
509.970	-0.000	-0.005	-0.025	0.008
510.033	0.006	0.001	-0.025	0.016
510.095	0.006	0.001	-0.033	0.008
510.158	-0.007	0.001	-0.025	0.016
510.220	0.006	0.001	-0.033	0.008
510.283	-0.000	0.001	-0.033	0.008
510.345	-0.000	-0.005	-0.016	0.016
510.408	-0.007	0.001	-0.033	0.016
510.471	-0.000	-0.005	-0.033	0.008
510.533	0.006	0.001	-0.025	0.016
510.596	-0.000	-0.005	-0.033	0.008
510.658	-0.000	0.001	-0.033	0.016
510.721	0.006	-0.011	-0.025	0.008
510.783	-0.007	-0.011	-0.025	0.016
510.846	-0.007	0.001	-0.025	0.025
510.908	-0.000	0.001	-0.025	0.016
510.971	-0.000	0.001	-0.025	0.016
511.033	-0.000	-0.005	-0.041	0.016
511.096	-0.000	-0.005	-0.025	0.016
511.159	-0.000	-0.005	-0.033	-0.000
511.221	0.006	0.001	-0.033	0.016
511.284	-0.000	-0.005	-0.033	0.008
511.346	-0.000	0.007	-0.033	0.008
511.409	-0.000	-0.005	-0.025	0.025
511.471	-0.007	0.001	-0.025	0.016
511.534	0.006	-0.005	-0.025	0.025
511.596	-0.000	-0.005	-0.033	0.025
511.659	-0.000	0.001	-0.025	0.008
511.722	-0.000	0.001	-0.016	0.016
511.784	-0.007	0.007	-0.025	0.016
511.847	-0.000	0.001	-0.016	-0.000
511.909	-0.000	-0.005	-0.033	0.016
511.972	0.006	-0.005	-0.033	0.008
512.034	-0.000	-0.005	-0.025	0.008
512.097	-0.000	0.001	-0.016	0.016
512.159	-0.007	0.001	-0.025	0.016
512.222	-0.000	-0.005	-0.025	0.016
512.284	-0.007	0.001	-0.025	0.016
512.347	-0.007	-0.011	-0.025	0.008
512.410	0.006	0.001	-0.049	0.016
512.472	-0.007	0.001	-0.033	0.016
512.535	0.006	0.001	-0.033	0.016
512.597	-0.000	0.001	-0.025	0.025
512.660	-0.000	-0.005	-0.025	0.008
512.722	0.006	0.001	-0.025	0.008
512.785	0.006	-0.011	-0.025	0.025
512.847	-0.000	-0.005	-0.033	0.008
512.910	-0.000	0.001	-0.025	0.008
512.973	0.006	0.007	-0.033	0.016
513.035	0.006	0.001	-0.025	0.008
513.098	-0.000	-0.011	-0.016	0.008
513.160	0.006	-0.005	-0.025	0.008
513.223	-0.000	0.001	-0.016	0.008
513.285	-0.000	0.007	-0.025	0.008
513.348	0.006	0.007	-0.025	0.008
513.410	0.006	-0.005	-0.033	0.016
513.473	-0.000	-0.011	-0.025	0.008
513.535	0.006	-0.005	-0.025	0.008
513.598	-0.007	0.001	-0.025	-0.000
513.661	-0.000	0.001	-0.033	0.008
513.723	-0.000	0.001	-0.025	0.008
513.786	0.006	0.001	-0.033	0.008
513.848	-0.000	0.007	-0.025	0.016
513.911	0.006	0.007	-0.025	0.016
513.973	0.006	0.001	-0.033	0.008
514.036	-0.007	0.001	-0.033	0.016
514.098	-0.000	0.001	-0.025	0.008
514.161	-0.000	0.001	-0.025	0.016
514.224	-0.000	0.001	-0.025	0.025
514.286	-0.000	-0.005	-0.025	0.016
514.349	-0.007	0.001	-0.033	-0.000
514.411	-0.007	0.001	-0.033	0.025
514.474	0.006	-0.011	-0.033	0.016
514.536	-0.000	-0.005	-0.025	0.008
514.599	0.006	-0.005	-0.041	0.016
514.661	-0.007	0.001	-0.033	0.016
514.724	-0.000	0.007	-0.041	0.008
514.786	-0.000	0.007	-0.033	0.008
514.849	-0.000	0.001	-0.025	0.008
514.912	-0.000	-0.005	-0.025	-0.000
514.974	-0.000	0.001	-0.041	-0.000
515.037	-0.007	0.007	-0.025	0.025
515.099	-0.000	-0.005	-0.025	-0.000
515.162	-0.000	-0.005	-0.025	0.008
515.224	-0.007	0.001	-0.033	-0.000
515.287	-0.000	0.001	-0.025	0.008
515.349	15.306	33.548	0.016	0.025
515.412	15.360	33.712	0.041	-0.000
515.475	-12.031	-26.471	-0.025	0.008
515.537	-5.090	-11.207	-0.025	-0.000
515.600	-3.142	-6.909	-0.033	0.008
515.662	-2.162	-4.784	-0.033	0.016
515.725	-1.596	-3.506	-0.025	-0.000
515.787	15.178	33.048	0.016	0.008
515.850	15.214	33.359	0.041	0.008
515.912	15.153	33.262	0.057	0.016
515.975	15.056	33.042	0.066	0.016
516.037	14.940	32.787	0.074	0.008
516.100	14.794	32.482	0.090	0.016
516.163	14.636	32.123	0.106	-0.000
516.225	14.453	31.739	0.115	0.008
516.288	14.283	31.332	0.139	0.016
516.350	14.082	30.905	0.139	0.016
516.413	13.869	30.412	0.156	0.008
516.475	13.637	29.913	0.164	0.008
516.538	13.418	29.395	0.172	0.016
516.600	13.187	28.878	0.197	-0.000
516.663	12.955	28.342	0.213	0.016
516.726	12.718	27.788	0.229	-0.000
516.788	12.468	27.228	0.254	0.016
516.851	12.200	26.613	0.270	0.016
516.913	11.933	25.931	0.295	0.008
516.976	11.646	25.219	0.344	0.016
517.038	11.330	24.415	0.393	0.008
517.101	11.025	23.673	0.451	0.025
517.163	10.727	22.985	0.508	0.016
517.226	10.423	22.272	0.582	0.016
517.288	10.130	21.615	0.631	0.008
517.351	9.863	21.006	0.721	0.025
517.414	9.589	20.391	0.786	0.008
517.476	9.357	19.861	0.852	0.008
517.539	9.138	19.350	0.926	0.016
517.601	8.901	18.826	0.999	0.008
517.664	8.657	18.290	1.073	0.008
517.726	8.407	17.749	1.139	0.016
517.789	8.164	17.170	1.204	0.016
517.851	7.908	16.604	1.278	0.016
517.914	7.640	16.007	1.335	0.016
517.977	7.379	15.423	1.401	0.016
518.039	7.111	14.826	1.474	0.008
518.102	6.849	14.217	1.540	0.008
518.164	6.557	13.590	1.605	-0.000
518.227	6.264	12.945	1.663	0.008
518.289	5.948	12.269	1.712	0.008
518.352	5.643	11.593	1.761	0.008
518.414	5.321	10.875	1.827	0.016
518.477	5.004	10.199	1.868	0.008
518.539	4.712	9.535	1.917	0.008
518.602	4.414	8.902	1.974	0.016
518.665	4.127	8.263	2.007	0.008
518.727	3.805	7.593	2.040	0.008
518.790	3.512	6.942	2.080	0.008
518.852	3.190	6.260	2.130	0.008
518.915	2.861	5.535	2.154	0.008
518.977	2.502	4.781	2.171	0.025
519.040	2.124	3.983	2.179	0.016
519.102	1.723	3.131	2.187	0.016
519.165	1.315	2.260	2.203	0.008
519.228	0.907	1.402	2.212	0.016
519.290	0.511	0.549	2.195	0.016
519.353	0.115	-0.279	2.195	0.008
519.415	-0.274	-1.089	2.179	0.016
519.478	-0.664	-1.880	2.146	0.008
519.540	-1.005	-2.635	2.130	0.008
519.603	-1.370	-3.384	2.089	0.008
519.665	-1.717	-4.108	2.056	0.008
519.728	-2.058	-4.839	1.999	0.008
519.790	-2.430	-5.594	1.966	0.016
519.853	-2.771	-6.337	1.908	-0.000
519.916	-3.093	-7.006	1.859	0.033
519.978	-3.465	-7.792	1.802	0.008
520.041	-3.800	-8.510	1.736	0.008
520.103	-4.122	-9.186	1.687	0.025
520.166	-4.427	-9.813	1.638	0.025
520.228	-4.701	-10.416	1.548	0.008
520.291	-4.956	-10.952	1.499	0.016
520.353	-5.230	-11.524	1.417	-0.000
520.416	-5.486	-12.054	1.360	0.008
520.479	-5.760	-12.638	1.286	0.008
520.541	-6.022	-13.186	1.204	0.025
520.604	-6.290	-13.771	1.163	0.008
520.666	-6.551	-14.306	1.098	0.008
520.729	-6.819	-14.872	1.024	0.008
520.791	-7.063	-15.390	0.958	0.008
520.854	-7.288	-15.889	0.876	0.016
520.916	-7.520	-16.382	0.819	0.025
520.979	-7.739	-16.827	0.754	0.016
521.041	-7.946	-17.283	0.688	0.016
521.104	-8.128	-17.661	0.614	-0.000
521.167	-8.323	-18.099	0.557	-0.000
521.229	-8.530	-18.544	0.500	0.025
521.292	-8.749	-19.019	0.442	0.016
521.354	-8.975	-19.506	0.385	0.008
521.417	-9.194	-19.968	0.336	0.008
521.479	-9.407	-20.443	0.278	0.008
521.542	-9.608	-20.894	0.238	0.025
521.604	-9.809	-21.350	0.180	0.008
521.667	-10.022	-21.825	0.139	-0.000
521.730	-10.223	-22.312	0.106	0.016
521.792	-10.448	-22.854	0.066	0.016
521.855	-10.667	-23.353	0.066	0.008
521.917	-10.911	-23.908	0.041	0.008
521.980	-11.124	-24.413	0.033	0.016
522.042	-11.367	-24.967	-0.000	0.008
522.105	-11.605	-25.484	0.008	0.008
522.167	-11.818	-25.984	-0.016	0.008
522.230	-12.043	-26.501	-0.033	-0.000
522.292	-12.274	-26.994	-0.033	0.016
522.355	-12.500	-27.481	-0.041	0.016
522.418	-12.725	-27.974	-0.033	0.008
522.480	-12.914	-28.413	-0.049	0.016
522.543	-13.121	-28.863	-0.049	0.016
522.605	-13.309	-29.271	-0.057	0.008
522.668	-13.480	-29.649	-0.066	0.008
522.730	-13.657	-30.038	-0.074	0.025
522.793	-13.803	-30.367	-0.074	0.008
522.855	-13.973	-30.751	-0.090	0.008
522.918	-14.137	-31.104	-0.074	0.016
522.981	-14.290	-31.427	-0.082	0.008
523.043	-14.430	-31.725	-0.090	0.008
523.106	-14.564	-32.029	-0.082	0.008
523.168	-14.692	-32.334	-0.090	0.016
523.231	-14.813	-32.571	-0.098	-0.000
523.293	-14.923	-32.833	-0.106	0.008
523.356	-15.014	-33.046	-0.098	-0.000
523.418	-15.112	-33.241	-0.098	0.008
523.481	-15.191	-33.424	-0.106	0.016
523.543	-15.264	-33.588	-0.106	0.016
523.606	-15.325	-33.728	-0.115	0.008
523.669	-15.386	-33.856	-0.106	0.016
523.731	-15.422	-33.941	-0.115	0.016
523.794	-15.446	-33.984	-0.106	0.008
523.856	-15.471	-34.038	-0.115	0.008
523.919	-15.465	-34.032	-0.115	0.016
523.981	-15.440	-33.971	-0.115	0.016
524.044	-15.386	-33.856	-0.115	0.025
524.106	-15.331	-33.728	-0.131	-0.000
524.169	-15.258	-33.570	-0.115	0.016
524.232	-15.185	-33.393	-0.115	0.008
524.294	-15.075	-33.180	-0.123	0.016
524.357	-14.984	-32.973	-0.115	-0.000
524.419	-14.862	-32.717	-0.123	0.016
524.482	-14.734	-32.413	-0.123	0.008
524.544	-14.588	-32.078	-0.123	0.025
524.607	-14.430	-31.725	-0.131	0.008
524.669	-14.247	-31.323	-0.131	0.016
524.732	-14.034	-30.891	-0.131	0.016
524.794	-13.821	-30.416	-0.131	0.016
524.857	-13.602	-29.917	-0.131	-0.000
524.920	-13.376	-29.411	-0.131	0.016
524.982	-13.139	-28.906	-0.131	0.008
525.045	-12.914	-28.419	-0.139	0.008
525.107	-12.688	-27.908	-0.147	0.008
525.170	-12.475	-27.420	-0.139	0.008
525.232	-12.250	-26.952	-0.139	0.008
525.295	-12.049	-26.501	-0.147	0.016
525.357	-11.836	-26.032	-0.147	0.008
525.420	-11.629	-25.557	-0.147	0.008
525.483	-11.428	-25.119	-0.147	0.008
525.545	-11.191	-24.608	-0.156	0.016
525.608	-10.990	-24.127	-0.156	0.016
525.670	-10.765	-23.652	-0.164	0.008
525.733	-10.564	-23.201	-0.164	0.025
525.795	-10.357	-22.769	-0.164	0.016
525.858	-10.180	-22.343	-0.164	0.008
525.920	-9.991	-21.935	-0.172	0.016
525.983	-9.790	-21.490	-0.172	0.008
526.045	-9.590	-21.046	-0.180	0.008
526.108	-9.395	-20.589	-0.188	0.016
526.171	-9.169	-20.102	-0.197	0.008
526.233	-8.956	-19.652	-0.197	0.016
526.296	-8.749	-19.183	-0.213	0.016
526.358	-8.536	-18.708	-0.221	0.016
526.421	-8.311	-18.227	-0.213	0.016
526.483	-8.086	-17.710	-0.213	0.008
526.546	-7.830	-17.156	-0.213	0.016
526.608	-7.544	-16.528	-0.221	0.008
526.671	-7.270	-15.926	-0.238	0.025
526.734	-6.972	-15.244	-0.229	0.016
526.796	-6.643	-14.538	-0.254	0.025
526.859	-6.344	-13.874	-0.254	-0.000
526.921	-6.052	-13.210	-0.254	0.008
526.984	-5.760	-12.565	-0.262	0.008
527.046	-5.456	-11.883	-0.262	0.008
527.109	-5.145	-11.213	-0.278	0.008
527.171	-4.847	-10.532	-0.278	0.025
527.234	-4.500	-9.777	-0.278	0.008
527.296	-4.153	-9.034	-0.287	0.016
527.359	-3.787	-8.200	-0.295	0.008
527.422	-3.379	-7.317	-0.328	0.016
527.484	-2.959	-6.398	-0.311	0.016
527.547	-2.515	-5.436	-0.319	0.008
527.609	-2.077	-4.474	-0.311	0.016
527.672	-1.638	-3.512	-0.328	0.016
527.734	-1.206	-2.562	-0.311	-0.000
527.797	-0.762	-1.612	-0.328	0.016
527.859	-0.348	-0.693	-0.328	-0.000
527.922	0.079	0.220	-0.328	0.008
527.985	0.487	1.085	-0.311	0.016
528.047	0.870	1.949	-0.311	0.008
528.110	1.272	2.814	-0.295	0.008
528.172	1.662	3.660	-0.287	0.025
528.235	2.027	4.440	-0.270	0.008
528.297	2.410	5.286	-0.254	0.008
528.360	2.788	6.108	-0.254	0.008
528.422	3.165	6.948	-0.238	0.016
528.485	3.531	7.727	-0.221	0.016
528.547	3.841	8.421	-0.221	0.008
528.610	4.164	9.128	-0.188	0.008
528.673	4.481	9.828	-0.172	0.025
528.735	4.803	10.516	-0.180	0.016
528.798	5.114	11.222	-0.147	0.008
528.860	5.449	11.959	-0.147	0.008
528.923	5.771	12.671	-0.131	0.008
528.985	6.088	13.359	-0.106	0.016
529.048	6.392	14.053	-0.115	0.008
529.110	6.678	14.704	-0.106	0.016
529.173	6.977	15.325	-0.098	-0.000
529.236	7.226	15.898	-0.074	0.016
529.298	7.500	16.464	-0.074	0.016
529.361	7.744	17.018	-0.066	0.016
529.423	7.969	17.499	-0.057	0.008
529.486	8.188	17.998	-0.057	0.016
529.548	8.438	18.564	-0.041	0.008
529.611	8.700	19.125	-0.049	0.025
529.673	8.961	19.691	-0.033	0.016
529.736	9.199	20.220	-0.041	0.016
529.798	9.442	20.762	-0.033	0.016
529.861	9.674	21.249	-0.025	0.016
529.924	9.875	21.730	-0.016	0.016
529.986	10.094	22.193	-0.016	-0.000
530.049	10.295	22.644	-0.008	0.016
530.111	10.502	23.100	-0.008	0.008
530.174	10.703	23.557	0.008	0.025
530.236	10.922	24.026	0.008	0.025
530.299	11.129	24.494	0.016	-0.000
530.361	11.354	24.975	0.016	-0.000
530.424	11.579	25.475	0.025	0.016
530.487	11.786	25.950	0.025	0.008
530.549	12.042	26.473	0.025	0.016
530.612	12.237	26.930	0.041	0.008
530.674	12.481	27.459	0.033	0.008
530.737	12.694	27.953	0.033	-0.000
530.799	12.919	28.415	0.041	0.008
530.862	13.126	28.866	0.033	-0.000
530.924	13.321	29.310	0.041	0.025
530.987	13.497	29.712	0.033	0.008
531.049	13.668	30.059	0.041	0.016
531.112	13.844	30.455	0.057	-0.000
531.175	14.003	30.802	0.049	0.008
531.237	14.143	31.131	0.033	-0.000
531.300	14.301	31.459	0.049	0.008
531.362	14.435	31.758	0.049	-0.000
531.425	14.563	32.044	0.033	0.016
531.487	14.703	32.342	0.066	0.008
531.550	14.794	32.567	0.049	0.008
531.612	14.916	32.811	0.057	0.008
531.675	15.001	33.006	0.066	0.008
531.738	15.098	33.213	0.066	0.008
531.800	15.178	33.408	0.074	0.016
531.863	15.263	33.566	0.057	0.008
531.925	15.336	33.743	0.066	0.016
531.988	15.403	33.889	0.066	0.016
532.050	15.452	33.986	0.074	0.008
532.113	15.470	34.041	0.082	0.016
532.175	15.506	34.108	0.082	0.008
532.238	15.506	34.126	0.074	0.016
532.300	15.476	34.047	0.082	0.008
532.363	15.427	33.937	0.082	0.008
532.426	15.360	33.773	0.090	0.016
532.488	15.281	33.603	0.082	0.016
532.551	15.190	33.414	0.082	0.008
532.613	15.080	33.182	0.098	0.008
532.676	14.977	32.951	0.090	0.008
532.738	14.861	32.689	0.098	0.016
532.801	14.733	32.391	0.090	0.008
532.863	14.593	32.074	0.106	0.016
532.926	14.435	31.709	0.106	0.008
532.989	14.258	31.338	0.106	0.008
533.051	14.076	30.924	0.123	0.016
533.114	13.869	30.473	0.131	-0.000
533.176	13.643	29.980	0.123	0.016
533.239	13.418	29.469	0.139	0.008
533.301	13.181	28.951	0.131	0.016
533.364	12.943	28.421	0.147	0.016
533.426	12.700	27.880	0.147	0.008
533.489	12.444	27.319	0.164	0.008
533.551	12.213	26.784	0.180	0.016
533.614	11.993	26.290	0.172	0.008
533.677	11.750	25.767	0.180	0.008
533.739	11.537	25.268	0.188	0.008
533.802	11.324	24.793	0.205	0.016
533.864	11.092	24.275	0.221	0.016
533.927	10.867	23.752	0.238	0.008
533.989	10.642	23.216	0.254	0.008
534.052	10.411	22.662	0.287	0.016
534.114	10.173	22.071	0.303	0.016
534.177	9.936	21.481	0.352	0.008
534.240	9.686	20.890	0.393	0.008
534.302	9.418	20.263	0.418	0.016
534.365	9.132	19.618	0.483	0.008
534.427	8.858	18.991	0.532	0.008
534.490	8.572	18.351	0.590	0.016
534.552	8.310	17.743	0.639	0.016
534.615	8.042	17.140	0.704	0.008
534.677	7.786	16.561	0.745	0.008
534.740	7.549	16.020	0.803	-0.000
534.802	7.293	15.447	0.876	-0.000
534.865	7.038	14.887	0.917	0.016
534.928	6.739	14.223	0.967	0.016
534.990	6.429	13.548	1.007	0.008
535.053	6.106	12.835	1.065	0.008
535.115	5.771	12.086	1.114	0.016
535.178	5.461	11.380	1.163	-0.000
535.240	5.132	10.668	1.196	0.008
535.303	4.815	9.974	1.261	0.016
535.365	4.487	9.255	1.286	0.016
535.428	4.158	8.561	1.327	0.016
535.491	3.853	7.867	1.368	0.016
535.553	3.500	7.112	1.392	0.008
535.616	3.153	6.357	1.409	0.008
535.678	2.776	5.566	1.442	0.016
535.741	2.398	4.756	1.466	0.008
535.803	2.009	3.910	1.483	0.016
535.866	1.601	3.027	1.499	-0.000
535.928	1.193	2.169	1.515	0.008
535.991	0.791	1.298	1.507	0.016
536.053	0.377	0.427	1.499	0.008
536.116	-0.019	-0.431	1.499	0.008
536.179	-0.439	-1.308	1.483	0.008
536.241	-0.828	-2.130	1.466	0.008
536.304	-1.224	-2.952	1.450	0.008
536.366	-1.596	-3.767	1.425	0.016
536.429	-1.979	-4.553	1.384	0.016
536.491	-2.344	-5.326	1.368	0.016
536.554	-2.691	-6.075	1.327	0.016
536.616	-3.020	-6.757	1.286	0.016
536.679	-3.373	-7.524	1.245	0.008
536.742	-3.708	-8.224	1.196	0.016
536.804	-4.013	-8.869	1.155	0.016
536.867	-4.299	-9.466	1.114	0.008
536.929	-4.573	-10.057	1.048	0.008
536.992	-4.835	-10.617	0.999	0.016
537.054	-5.121	-11.220	0.950	0.016
537.117	-5.395	-11.804	0.893	0.025
537.179	-5.687	-12.437	0.835	0.016
537.242	-5.973	-13.034	0.778	0.008
537.304	-6.265	-13.655	0.729	0.008
537.367	-6.545	-14.239	0.672	0.016
537.430	-6.807	-14.793	0.631	0.016
537.492	-7.051	-15.335	0.565	-0.000
537.555	-7.288	-15.841	0.516	0.016
