Time (ms)	Ch1 V	Ch2 V	Ch1 A	Ch2 A
33.479	0.695	-0.874	2.580	1.294
33.483	0.713	-0.825	2.597	1.302
33.488	0.731	-0.770	2.588	1.302
33.493	0.749	-0.728	2.588	1.294
33.497	0.774	-0.679	2.605	1.311
33.502	0.792	-0.630	2.605	1.302
33.506	0.816	-0.563	2.613	1.311
33.511	0.835	-0.527	2.605	1.302
33.515	0.853	-0.472	2.621	1.302
33.520	0.877	-0.429	2.621	1.311
33.524	0.895	-0.362	2.637	1.311
33.529	0.920	-0.314	2.637	1.311
33.533	0.950	-0.259	2.637	1.327
33.538	0.969	-0.210	2.646	1.319
33.543	0.975	-0.161	2.646	1.319
33.547	0.999	-0.113	2.654	1.335
33.552	1.011	-0.052	2.646	1.327
33.556	1.042	-0.003	2.670	1.319
33.561	1.060	0.046	2.670	1.335
33.565	1.084	0.100	2.654	1.319
33.570	1.102	0.143	2.662	1.327
33.574	1.133	0.204	2.662	1.327
33.579	1.133	0.253	2.678	1.335
33.584	1.157	0.301	2.687	1.335
33.588	1.182	0.356	2.687	1.343
33.593	1.200	0.399	2.703	1.343
33.597	1.212	0.454	2.711	1.327
33.602	1.236	0.508	2.695	1.343
33.606	1.261	0.557	2.703	1.343
33.611	1.279	0.606	2.695	1.343
33.615	1.297	0.667	2.703	1.343
33.620	1.328	0.715	2.711	1.352
33.624	1.346	0.764	2.719	1.352
33.629	1.364	0.813	2.719	1.343
33.634	1.395	0.868	2.719	1.343
33.638	1.401	0.916	2.728	1.352
33.643	1.425	0.965	2.719	1.352
33.647	1.443	1.014	2.736	1.360
33.652	1.474	1.068	2.744	1.360
33.656	1.486	1.123	2.736	1.352
33.661	1.510	1.178	2.736	1.368
33.665	1.529	1.227	2.752	1.352
33.670	1.547	1.288	2.760	1.360
33.675	1.565	1.324	2.744	1.360
33.679	1.583	1.379	2.752	1.360
33.684	1.608	1.428	2.760	1.360
33.688	1.632	1.495	2.769	1.368
33.693	1.650	1.531	2.769	1.360
33.697	1.669	1.586	2.769	1.368
33.702	1.693	1.635	2.769	1.376
33.706	1.717	1.696	2.777	1.368
33.711	1.723	1.738	2.785	1.376
33.715	1.760	1.787	2.785	1.368
33.720	1.778	1.842	2.785	1.376
33.725	1.790	1.896	2.769	1.360
33.729	1.815	1.939	2.785	1.368
33.734	1.833	1.994	2.785	1.376
33.738	1.863	2.049	2.793	1.376
33.743	1.876	2.097	2.801	1.376
33.747	1.894	2.152	2.793	1.376
33.752	1.930	2.201	2.801	1.392
33.756	1.937	2.250	2.801	1.392
33.761	1.961	2.298	2.801	1.392
33.766	1.991	2.353	2.801	1.392
33.770	2.016	2.402	2.801	1.384
33.775	2.022	2.457	2.809	1.384
33.779	2.046	2.505	2.809	1.368
33.784	2.077	2.560	2.818	1.376
33.788	2.095	2.609	2.818	1.384
33.793	2.119	2.657	2.826	1.376
33.797	2.137	2.712	2.818	1.384
33.802	2.156	2.761	2.834	1.384
33.806	2.180	2.804	2.834	1.376
33.811	2.198	2.858	2.818	1.401
33.816	2.223	2.919	2.834	1.392
33.820	2.247	2.962	2.834	1.392
33.825	2.265	3.011	2.826	1.392
33.829	2.290	3.065	2.834	1.392
33.834	2.296	3.114	2.826	1.392
33.838	2.320	3.169	2.842	1.392
33.843	2.351	3.212	2.842	1.392
33.847	2.369	3.260	2.842	1.392
33.852	2.381	3.315	2.834	1.401
33.857	2.411	3.370	2.850	1.384
33.861	2.442	3.419	2.842	1.392
33.866	2.448	3.467	2.850	1.409
33.870	2.478	3.510	2.850	1.401
33.875	2.503	3.571	2.859	1.392
33.879	2.527	3.607	2.859	1.392
33.884	2.539	3.674	2.867	1.392
33.888	2.570	3.711	2.859	1.401
33.893	2.594	3.772	2.859	1.392
33.897	2.606	3.808	2.859	1.401
33.902	2.612	3.863	2.867	1.401
33.907	2.649	3.918	2.859	1.409
33.911	2.661	3.960	2.867	1.401
33.916	2.698	4.015	2.875	1.409
33.920	2.710	4.070	2.867	1.401
33.925	2.734	4.106	2.875	1.401
33.929	2.752	4.161	2.883	1.401
33.934	2.783	4.210	2.875	1.392
33.938	2.801	4.253	2.867	1.401
33.943	2.825	4.313	2.875	1.401
33.948	2.838	4.362	2.891	1.409
33.952	2.868	4.411	2.891	1.401
33.957	2.886	4.454	2.883	1.409
33.961	2.911	4.508	2.883	1.401
33.966	2.935	4.557	2.883	1.409
33.970	2.953	4.606	2.883	1.409
33.975	2.978	4.654	2.883	1.409
33.979	2.996	4.697	2.891	1.401
33.984	3.014	4.752	2.900	1.392
33.988	3.032	4.801	2.900	1.409
33.993	3.063	4.855	2.891	1.409
33.998	3.075	4.898	2.900	1.409
34.002	3.093	4.953	2.891	1.392
34.007	3.124	4.989	2.891	1.409
34.011	3.148	5.044	2.900	1.409
34.016	3.172	5.093	2.908	1.409
34.020	3.191	5.141	2.908	1.401
34.025	3.197	5.190	2.908	1.409
34.029	3.227	5.239	2.908	1.417
34.034	3.239	5.282	2.908	1.409
34.039	3.276	5.330	2.916	1.409
34.043	3.294	5.385	2.908	1.409
34.048	3.313	5.428	2.916	1.401
34.052	3.331	5.489	2.908	1.401
34.057	3.367	5.525	2.908	1.401
34.061	3.373	5.580	2.916	1.409
34.066	3.398	5.622	2.932	1.409
34.070	3.422	5.671	2.924	1.409
34.075	3.434	5.726	2.932	1.417
34.079	3.465	5.763	2.924	1.409
34.084	3.483	5.829	2.924	1.409
34.089	3.501	5.872	2.924	1.409
34.093	3.526	5.909	2.924	1.417
34.098	3.550	5.957	2.924	1.409
34.102	3.574	6.012	2.932	1.417
34.107	3.593	6.061	2.924	1.409
34.111	3.617	6.103	2.932	1.409
34.116	3.635	6.152	2.932	1.409
34.120	3.647	6.207	2.932	1.409
34.125	3.660	6.243	2.932	1.417
34.130	3.690	6.292	2.932	1.417
34.134	3.708	6.353	2.932	1.409
34.139	3.739	6.396	2.932	1.417
34.143	3.751	6.438	2.941	1.417
34.148	3.769	6.493	2.932	1.417
34.152	3.793	6.542	2.932	1.417
34.157	3.812	6.584	2.932	1.425
34.161	3.830	6.633	2.949	1.425
34.166	3.848	6.676	2.941	1.417
34.170	3.867	6.712	2.932	1.409
34.175	3.885	6.767	2.941	1.417
34.180	3.903	6.816	2.941	1.417
34.184	3.927	6.864	2.941	1.417
34.189	3.946	6.913	2.941	1.409
34.193	3.970	6.962	2.957	1.425
34.198	3.994	6.998	2.949	1.417
34.202	4.007	7.047	2.941	1.417
34.207	4.025	7.096	2.949	1.417
34.211	4.049	7.151	2.949	1.409
34.216	4.074	7.193	2.957	1.417
34.221	4.080	7.236	2.941	1.409
34.225	4.104	7.285	2.957	1.417
34.230	4.128	7.327	2.957	1.409
34.234	4.141	7.376	2.949	1.417
34.239	4.171	7.412	2.941	1.425
34.243	4.177	7.473	2.941	1.417
34.248	4.195	7.516	2.949	1.417
34.252	4.214	7.552	2.957	1.409
34.257	4.244	7.601	2.957	1.417
34.261	4.256	7.656	2.949	1.409
34.266	4.268	7.699	2.957	1.417
34.271	4.305	7.747	2.957	1.417
34.275	4.311	7.802	2.957	1.425
34.280	4.335	7.839	2.957	1.417
34.284	4.360	7.887	2.957	1.433
34.289	4.366	7.924	2.957	1.409
34.293	4.384	7.979	2.957	1.433
34.298	4.402	8.015	2.957	1.417
34.302	4.421	8.064	2.957	1.417
34.307	4.439	8.113	2.957	1.409
34.312	4.457	8.149	2.957	1.417
34.316	4.481	8.198	2.949	1.409
34.321	4.500	8.240	2.949	1.409
34.325	4.506	8.289	2.957	1.409
34.330	4.524	8.338	2.957	1.417
34.334	4.555	8.387	2.941	1.401
34.339	4.561	8.423	2.957	1.401
34.343	4.585	8.466	2.949	1.409
34.348	4.591	8.514	2.965	1.417
34.352	4.615	8.563	2.949	1.401
34.357	4.634	8.606	2.957	1.409
34.362	4.640	8.642	2.957	1.409
34.366	4.664	8.691	2.957	1.417
34.371	4.682	8.728	2.957	1.409
34.375	4.695	8.782	2.957	1.417
34.380	4.707	8.825	2.949	1.401
34.384	4.725	8.874	2.957	1.417
34.389	4.737	8.910	2.949	1.409
34.393	4.755	8.953	2.957	1.409
